Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.17.237.22-172.17.237.23-5566-6577-6,172.17.237.23,6577,172.17.237.22,5566,6,25-12-2021 15:24,34,1,2,0,0,0,0,0,0,0,0,0,0,0,88235.29412,17,4.242640687,20,14,0,0,0,0,0,20,20,0,20,20,0,0,0,0,20,44,29411.76471,58823.52941,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6578-6,172.17.237.23,6578,172.17.237.22,5566,6,25-12-2021 15:24,82,1,2,0,0,0,0,0,0,0,0,0,0,0,36585.36585,41,5.656854249,45,37,0,0,0,0,0,45,45,0,45,45,0,0,0,0,20,44,12195.12195,24390.2439,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6579-6,172.17.237.23,6579,172.17.237.22,5566,6,25-12-2021 15:24,86,1,2,0,0,0,0,0,0,0,0,0,0,0,34883.72093,43,9.899494937,50,36,0,0,0,0,0,50,50,0,50,50,0,0,0,0,20,44,11627.90698,23255.81395,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6580-6,172.17.237.23,6580,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,7.071067812,47,37,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6581-6,172.17.237.23,6581,172.17.237.22,5566,6,25-12-2021 15:24,89,1,2,0,0,0,0,0,0,0,0,0,0,0,33707.86517,44.5,10.60660172,52,37,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,11235.95506,22471.91011,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6582-6,172.17.237.23,6582,172.17.237.22,5566,6,25-12-2021 15:24,46,1,2,0,0,0,0,0,0,0,0,0,0,0,65217.3913,23,5.656854249,27,19,0,0,0,0,0,19,19,0,19,19,0,0,0,0,20,44,21739.13043,43478.26087,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6583-6,172.17.237.23,6583,172.17.237.22,5566,6,25-12-2021 15:24,73,1,2,0,0,0,0,0,0,0,0,0,0,0,41095.89041,36.5,0.707106781,37,36,0,0,0,0,0,37,37,0,37,37,0,0,0,0,20,44,13698.63014,27397.26027,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6584-6,172.17.237.23,6584,172.17.237.22,5566,6,25-12-2021 15:24,74,1,2,0,0,0,0,0,0,0,0,0,0,0,40540.54054,37,2.828427125,39,35,0,0,0,0,0,39,39,0,39,39,0,0,0,0,20,44,13513.51351,27027.02703,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6585-6,172.17.237.23,6585,172.17.237.22,5566,6,25-12-2021 15:24,75,1,2,0,0,0,0,0,0,0,0,0,0,0,40000,37.5,2.121320344,39,36,0,0,0,0,0,39,39,0,39,39,0,0,0,0,20,44,13333.33333,26666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6586-6,172.17.237.23,6586,172.17.237.22,5566,6,25-12-2021 15:24,75,1,2,0,0,0,0,0,0,0,0,0,0,0,40000,37.5,3.535533906,40,35,0,0,0,0,0,40,40,0,40,40,0,0,0,0,20,44,13333.33333,26666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6587-6,172.17.237.23,6587,172.17.237.22,5566,6,25-12-2021 15:24,77,1,2,0,0,0,0,0,0,0,0,0,0,0,38961.03896,38.5,2.121320344,40,37,0,0,0,0,0,40,40,0,40,40,0,0,0,0,20,44,12987.01299,25974.02597,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6588-6,172.17.237.23,6588,172.17.237.22,5566,6,25-12-2021 15:24,105,1,2,0,0,0,0,0,0,0,0,0,0,0,28571.42857,52.5,0.707106781,53,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9523.809524,19047.61905,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6589-6,172.17.237.23,6589,172.17.237.22,5566,6,25-12-2021 15:24,105,1,2,0,0,0,0,0,0,0,0,0,0,0,28571.42857,52.5,0.707106781,53,52,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9523.809524,19047.61905,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6590-6,172.17.237.23,6590,172.17.237.22,5566,6,25-12-2021 15:24,106,1,2,0,0,0,0,0,0,0,0,0,0,0,28301.88679,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9433.962264,18867.92453,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6591-6,172.17.237.23,6591,172.17.237.22,5566,6,25-12-2021 15:24,107,1,2,0,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,0.707106781,54,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9345.794393,18691.58879,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6592-6,172.17.237.23,6592,172.17.237.22,5566,6,25-12-2021 15:24,35,1,2,0,0,0,0,0,0,0,0,0,0,0,85714.28571,17.5,3.535533906,20,15,0,0,0,0,0,20,20,0,20,20,0,0,0,0,20,44,28571.42857,57142.85714,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6593-6,172.17.237.23,6593,172.17.237.22,5566,6,25-12-2021 15:24,107,1,2,0,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,0.707106781,54,53,0,0,0,0,0,54,54,0,54,54,0,0,0,0,20,44,9345.794393,18691.58879,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6594-6,172.17.237.23,6594,172.17.237.22,5566,6,25-12-2021 15:24,106,1,2,0,0,0,0,0,0,0,0,0,0,0,28301.88679,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9433.962264,18867.92453,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6595-6,172.17.237.23,6595,172.17.237.22,5566,6,25-12-2021 15:24,104,1,2,0,0,0,0,0,0,0,0,0,0,0,28846.15385,52,0,52,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9615.384615,19230.76923,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6596-6,172.17.237.23,6596,172.17.237.22,5566,6,25-12-2021 15:24,112,1,2,0,0,0,0,0,0,0,0,0,0,0,26785.71429,56,2.828427125,58,54,0,0,0,0,0,58,58,0,58,58,0,0,0,0,20,44,8928.571429,17857.14286,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6597-6,172.17.237.23,6597,172.17.237.22,5566,6,25-12-2021 15:24,66,1,2,0,0,0,0,0,0,0,0,0,0,0,45454.54545,33,19.79898987,47,19,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,15151.51515,30303.0303,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6598-6,172.17.237.23,6598,172.17.237.22,5566,6,25-12-2021 15:24,107,1,2,0,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,2.121320344,55,52,0,0,0,0,0,55,55,0,55,55,0,0,0,0,20,44,9345.794393,18691.58879,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6599-6,172.17.237.23,6599,172.17.237.22,5566,6,25-12-2021 15:24,29,1,2,0,0,0,0,0,0,0,0,0,0,0,103448.2759,14.5,2.121320344,16,13,0,0,0,0,0,16,16,0,16,16,0,0,0,0,20,44,34482.75862,68965.51724,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6600-6,172.17.237.23,6600,172.17.237.22,5566,6,25-12-2021 15:24,105,1,2,0,0,0,0,0,0,0,0,0,0,0,28571.42857,52.5,0.707106781,53,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9523.809524,19047.61905,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6601-6,172.17.237.23,6601,172.17.237.22,5566,6,25-12-2021 15:24,108,1,2,0,0,0,0,0,0,0,0,0,0,0,27777.77778,54,1.414213562,55,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9259.259259,18518.51852,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6602-6,172.17.237.23,6602,172.17.237.22,5566,6,25-12-2021 15:24,106,1,2,0,0,0,0,0,0,0,0,0,0,0,28301.88679,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9433.962264,18867.92453,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6603-6,172.17.237.23,6603,172.17.237.22,5566,6,25-12-2021 15:24,105,1,2,0,0,0,0,0,0,0,0,0,0,0,28571.42857,52.5,0.707106781,53,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9523.809524,19047.61905,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6604-6,172.17.237.23,6604,172.17.237.22,5566,6,25-12-2021 15:24,104,1,2,0,0,0,0,0,0,0,0,0,0,0,28846.15385,52,0,52,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9615.384615,19230.76923,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6605-6,172.17.237.23,6605,172.17.237.22,5566,6,25-12-2021 15:24,106,1,2,0,0,0,0,0,0,0,0,0,0,0,28301.88679,53,1.414213562,54,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9433.962264,18867.92453,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6606-6,172.17.237.23,6606,172.17.237.22,5566,6,25-12-2021 15:24,105,1,2,0,0,0,0,0,0,0,0,0,0,0,28571.42857,52.5,0.707106781,53,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9523.809524,19047.61905,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6607-6,172.17.237.23,6607,172.17.237.22,5566,6,25-12-2021 15:24,105,1,2,0,0,0,0,0,0,0,0,0,0,0,28571.42857,52.5,0.707106781,53,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9523.809524,19047.61905,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6608-6,172.17.237.23,6608,172.17.237.22,5566,6,25-12-2021 15:24,106,1,2,0,0,0,0,0,0,0,0,0,0,0,28301.88679,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9433.962264,18867.92453,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6609-6,172.17.237.23,6609,172.17.237.22,5566,6,25-12-2021 15:24,104,1,2,0,0,0,0,0,0,0,0,0,0,0,28846.15385,52,0,52,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9615.384615,19230.76923,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6610-6,172.17.237.23,6610,172.17.237.22,5566,6,25-12-2021 15:24,108,1,2,0,0,0,0,0,0,0,0,0,0,0,27777.77778,54,1.414213562,55,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9259.259259,18518.51852,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6611-6,172.17.237.23,6611,172.17.237.22,5566,6,25-12-2021 15:24,106,1,2,0,0,0,0,0,0,0,0,0,0,0,28301.88679,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9433.962264,18867.92453,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6612-6,172.17.237.23,6612,172.17.237.22,5566,6,25-12-2021 15:24,105,1,2,0,0,0,0,0,0,0,0,0,0,0,28571.42857,52.5,0.707106781,53,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9523.809524,19047.61905,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6613-6,172.17.237.23,6613,172.17.237.22,5566,6,25-12-2021 15:24,106,1,2,0,0,0,0,0,0,0,0,0,0,0,28301.88679,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9433.962264,18867.92453,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6614-6,172.17.237.23,6614,172.17.237.22,5566,6,25-12-2021 15:24,106,1,2,0,0,0,0,0,0,0,0,0,0,0,28301.88679,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9433.962264,18867.92453,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6615-6,172.17.237.23,6615,172.17.237.22,5566,6,25-12-2021 15:24,106,1,2,0,0,0,0,0,0,0,0,0,0,0,28301.88679,53,1.414213562,54,52,0,0,0,0,0,52,52,0,52,52,0,0,0,0,20,44,9433.962264,18867.92453,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6616-6,172.17.237.23,6616,172.17.237.22,5566,6,25-12-2021 15:24,107,1,2,0,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,0.707106781,54,53,0,0,0,0,0,54,54,0,54,54,0,0,0,0,20,44,9345.794393,18691.58879,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6617-6,172.17.237.23,6617,172.17.237.22,5566,6,25-12-2021 15:24,107,1,2,0,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,0.707106781,54,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9345.794393,18691.58879,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6618-6,172.17.237.23,6618,172.17.237.22,5566,6,25-12-2021 15:24,105,1,2,0,0,0,0,0,0,0,0,0,0,0,28571.42857,52.5,0.707106781,53,52,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9523.809524,19047.61905,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6619-6,172.17.237.23,6619,172.17.237.22,5566,6,25-12-2021 15:24,126,1,2,0,0,0,0,0,0,0,0,0,0,0,23809.52381,63,11.3137085,71,55,0,0,0,0,0,71,71,0,71,71,0,0,0,0,20,44,7936.507937,15873.01587,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6620-6,172.17.237.23,6620,172.17.237.22,5566,6,25-12-2021 15:24,122,1,2,0,0,0,0,0,0,0,0,0,0,0,24590.16393,61,9.899494937,68,54,0,0,0,0,0,54,54,0,54,54,0,0,0,0,20,44,8196.721311,16393.44262,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6621-6,172.17.237.23,6621,172.17.237.22,5566,6,25-12-2021 15:24,110,1,2,0,0,0,0,0,0,0,0,0,0,0,27272.72727,55,1.414213562,56,54,0,0,0,0,0,56,56,0,56,56,0,0,0,0,20,44,9090.909091,18181.81818,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6622-6,172.17.237.23,6622,172.17.237.22,5566,6,25-12-2021 15:24,111,1,2,0,0,0,0,0,0,0,0,0,0,0,27027.02703,55.5,2.121320344,57,54,0,0,0,0,0,57,57,0,57,57,0,0,0,0,20,44,9009.009009,18018.01802,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6623-6,172.17.237.23,6623,172.17.237.22,5566,6,25-12-2021 15:24,107,1,2,0,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,0.707106781,54,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9345.794393,18691.58879,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6624-6,172.17.237.23,6624,172.17.237.22,5566,6,25-12-2021 15:24,107,1,2,0,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,0.707106781,54,53,0,0,0,0,0,54,54,0,54,54,0,0,0,0,20,44,9345.794393,18691.58879,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6625-6,172.17.237.23,6625,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6626-6,172.17.237.23,6626,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6627-6,172.17.237.23,6627,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6628-6,172.17.237.23,6628,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6629-6,172.17.237.23,6629,172.17.237.22,5566,6,25-12-2021 15:24,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,7.071067812,47,37,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6630-6,172.17.237.23,6630,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6631-6,172.17.237.23,6631,172.17.237.22,5566,6,25-12-2021 15:24,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-6632-6,172.17.237.23,6632,172.17.237.22,5566,6,25-12-2021 15:24,107,1,2,0,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,0.707106781,54,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9345.794393,18691.58879,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
